age,income,loan_amount,credit_score,employment_years,existing_loans,loan_term,interest_rate,default
21,38406,432080,344,32,4,24,19.7,1
21,117413,274173,647,22,2,36,13.67,0
57,143130,336797,726,20,3,60,15.82,0
60,51035,251472,822,17,2,48,12.92,1
38,136760,242598,724,5,4,48,18.89,0
56,122731,221353,723,3,3,24,17.02,0
51,85790,417483,366,35,4,48,10.75,1
21,53658,197365,514,36,1,60,5.59,0
56,124274,196565,669,0,4,36,9.56,0
29,27452,213314,600,25,4,24,13.73,1
42,108020,133775,436,39,0,60,17.18,0
48,35826,88380,528,39,4,36,17.6,0
46,33343,362736,809,13,0,24,16.86,1
30,121845,211818,507,20,0,60,20.29,0
23,69827,278109,318,8,3,60,16.81,1
22,131508,336829,790,35,3,48,15.92,0
57,79237,320762,430,3,2,36,23.39,1
51,62841,467405,440,20,0,36,7.8,1
53,89603,414696,837,16,1,12,8.24,0
52,26912,407292,450,15,4,60,14.64,1
63,70755,374169,680,27,0,12,15.6,1
32,30941,434703,404,1,4,24,13.81,1
23,106653,442894,497,37,3,36,13.79,1
46,26730,258791,526,17,3,12,23.63,1
34,24011,414478,817,36,3,48,21.18,1
32,77969,135441,316,36,4,36,9.39,0
46,59976,67499,471,26,4,24,11.89,0
36,82420,273605,616,0,4,36,19.49,0
28,85038,149753,394,0,4,24,19.58,0
48,43564,44986,535,0,3,12,14.59,0
27,23298,119654,315,11,2,48,6.9,1
35,25677,273574,743,36,0,12,21.98,1
61,143542,239121,834,11,0,36,14.37,0
56,44362,369115,367,12,4,48,17.92,1
28,85141,296058,447,16,4,36,10.01,0
30,110662,305322,760,15,4,24,13.7,0
35,111504,496932,463,39,2,48,23.33,1
38,80776,212069,653,5,3,12,13.94,0
57,105276,324408,367,15,3,36,10.46,0
61,32880,128934,581,17,3,48,8.31,1
63,129991,162536,334,21,2,36,9.0,0
64,44466,328191,703,23,4,24,6.42,1
55,118397,472815,565,20,4,24,13.0,1
22,119351,100984,369,34,1,48,16.72,0
42,43595,393163,777,8,0,36,9.13,1
35,48373,421737,639,6,3,48,10.78,1
57,46178,48792,601,11,0,36,9.36,0
59,147110,153961,798,30,4,24,18.13,0
56,81607,332775,815,0,0,48,22.6,0
25,136286,152680,411,24,2,60,8.63,0
35,127508,244140,840,38,2,60,8.95,0
47,103008,190054,559,36,3,36,14.77,0
36,35827,409825,673,19,1,60,5.48,1
56,77405,66662,674,32,4,12,19.39,0
58,62274,477030,500,20,3,48,14.3,1
38,65604,159907,502,23,0,24,21.08,0
55,99373,184453,620,8,1,48,13.47,0
45,135187,301613,778,7,0,60,19.79,0
42,83523,483955,797,33,1,36,5.84,1
51,15200,396287,399,37,4,24,5.57,1
57,55593,472081,602,15,4,36,19.58,1
54,37584,122063,317,25,4,12,21.53,0
43,94956,212725,453,0,0,48,10.35,0
36,73126,151147,588,20,0,48,20.95,0
26,145061,9690,643,36,0,60,11.89,0
35,37036,157091,473,12,4,12,12.42,1
38,24130,156236,836,27,4,36,16.3,1
58,50884,36831,698,34,4,12,7.18,0
33,116921,168188,461,7,4,48,8.1,0
44,41996,24065,734,20,4,12,23.31,0
33,69342,493838,404,28,1,24,12.68,1
21,56723,14729,627,18,3,48,21.02,0
56,106366,200384,375,13,0,24,7.43,0
38,52387,283250,831,8,2,36,19.6,1
53,136978,475281,603,38,2,36,16.39,0
58,85724,158681,480,26,4,24,20.94,0
63,52734,308969,618,0,0,36,9.45,1
26,31342,324885,700,3,4,24,24.79,1
37,38924,288337,522,30,4,60,11.39,1
24,111155,171245,506,14,3,36,14.18,0
34,101113,310951,715,0,0,48,9.44,0
50,138592,37948,411,7,2,24,11.37,0
40,56633,305546,640,5,3,60,24.39,1
28,56901,493438,696,26,3,12,13.67,1
22,32326,19895,710,25,0,36,6.21,0
57,117775,489487,709,1,4,24,14.81,0
24,84279,272528,608,12,3,24,22.31,0
30,86819,136274,373,29,4,48,17.81,0
40,51604,386711,541,6,3,60,14.77,1
55,115732,223593,419,33,1,24,23.46,0
30,95274,178911,356,32,1,12,14.93,0
48,124870,322726,311,26,4,48,5.87,0
35,60816,375820,673,22,2,48,12.89,1
56,87927,71656,748,39,0,24,23.2,0
21,49677,336638,820,15,4,36,7.18,1
42,74590,168933,776,22,2,48,17.34,0
47,50442,201302,519,24,3,36,14.78,1
49,149396,190638,765,6,4,24,19.11,0
35,42423,292759,347,38,4,60,8.67,1
30,111070,192327,830,1,2,36,24.34,0
40,27057,92499,641,24,1,36,19.26,0
42,76397,332890,509,35,3,48,12.61,1
29,59601,60854,481,13,1,36,8.81,0
52,35887,318786,719,17,4,60,6.51,1
37,147599,111594,677,3,3,60,5.63,0
62,110925,230299,820,13,3,12,6.46,0
39,32069,95132,692,30,0,36,22.67,0
60,31348,110652,345,21,4,48,20.35,1
47,36593,332140,542,6,4,24,7.49,1
57,111197,453334,532,21,4,36,22.16,1
54,142936,241213,842,3,4,24,14.08,0
30,27428,54712,674,21,4,60,22.55,0
50,43389,307479,482,34,1,60,15.59,1
41,146976,303255,485,16,0,60,11.93,0
41,106962,149406,556,39,0,12,7.88,0
54,58586,136179,755,19,2,48,13.53,0
29,16294,157387,768,8,2,12,7.25,1
54,124281,331236,363,0,4,24,16.45,0
32,125654,76332,783,22,0,60,21.46,0
41,53705,220063,393,34,2,60,12.47,1
40,122359,430788,605,27,3,12,10.3,0
26,131990,417423,558,13,2,36,9.85,0
56,64930,55923,753,21,0,24,6.32,0
32,141402,318796,657,27,1,12,18.24,0
61,53293,113138,747,3,2,12,8.97,0
51,135521,166308,324,34,1,36,21.22,0
22,55293,72698,355,39,0,60,19.68,0
36,27375,158993,340,5,1,36,19.56,1
21,45064,169791,716,16,1,48,20.04,0
24,121339,379641,552,37,1,12,7.38,0
21,134424,138739,405,33,2,24,18.62,0
55,72152,440784,426,31,4,36,5.45,1
33,136278,33309,751,30,0,24,7.89,0
62,111575,99985,624,13,0,24,11.06,0
51,110129,220635,588,12,2,48,15.66,0
40,118036,35099,544,38,0,36,14.12,0
27,113825,185018,833,2,3,24,23.28,0
60,86233,84450,790,20,0,60,19.94,0
53,37778,378748,559,12,1,12,5.59,1
48,60415,352237,613,10,3,24,13.86,1
64,88958,296081,660,34,4,36,10.67,0
64,71572,132058,334,3,2,12,22.25,0
40,55887,329520,799,11,4,12,19.48,1
52,54517,463461,541,39,3,12,16.31,1
29,26656,59991,690,14,2,48,14.31,0
54,121979,299183,704,15,0,48,10.67,0
34,90840,133971,698,38,3,48,7.75,0
24,25458,468093,749,7,1,60,10.87,1
49,51619,329868,386,3,1,60,11.08,1
35,120159,136882,546,19,4,60,10.02,0
37,125360,333690,695,7,4,48,14.04,0
39,52772,322122,348,24,3,12,12.36,1
58,135232,296991,745,3,4,24,16.46,0
29,40609,149757,588,32,3,48,17.8,0
47,96575,176353,486,25,0,60,6.52,0
35,93754,149030,839,4,1,24,22.57,0
57,120062,479606,376,27,1,60,16.88,0
48,55975,471941,658,3,3,36,10.86,1
24,137183,481986,457,32,4,12,6.67,1
41,95416,399357,527,23,0,12,14.82,0
54,90298,263675,559,32,1,48,8.32,0
39,52195,308810,312,26,4,12,15.85,1
57,47846,9030,684,28,3,12,10.7,0
24,42664,274685,679,2,3,60,14.52,1
57,112649,248840,835,29,2,48,12.49,0
52,24236,495698,845,36,4,48,13.77,1
32,95794,107380,466,10,4,36,6.78,0
61,80967,295628,801,27,2,24,17.98,0
36,139955,418894,342,1,3,60,10.27,0
34,79790,349830,487,22,4,48,21.74,1
21,68502,323368,750,36,3,36,9.95,1
52,43283,137172,392,8,4,60,10.74,0
41,142537,178502,455,30,0,60,6.5,0
24,62102,8497,612,11,1,60,18.87,0
29,145572,408102,612,7,4,24,7.09,0
42,52199,388483,842,11,2,12,24.84,1
32,56717,133051,516,0,2,60,22.04,0
50,109242,457785,457,10,0,48,14.86,0
50,56073,84628,801,3,1,24,9.8,0
52,79252,88392,713,13,3,24,6.66,0
56,112015,159736,459,30,0,36,6.48,0
27,49730,321651,347,2,1,12,5.23,1
37,78643,322302,782,35,1,48,15.83,0
21,149137,260141,748,5,2,48,10.24,0
34,120975,477614,704,33,3,24,14.0,1
64,22106,424680,719,19,1,24,17.64,1
64,78326,428934,690,38,0,60,17.69,1
58,58042,369841,811,30,4,48,14.23,1
46,40919,17667,455,33,0,12,9.08,0
47,76657,70122,567,22,2,24,22.78,0
36,110924,496686,627,17,0,36,6.95,0
27,58051,408817,487,13,3,48,12.77,1
52,24048,321232,666,39,4,12,20.79,1
45,134085,24909,738,20,1,12,15.02,0
51,74322,255359,719,28,3,60,10.62,0
36,46546,223728,729,4,0,48,21.15,0
61,79417,401022,393,17,2,24,20.89,1
34,141050,9552,801,5,0,12,15.63,0
45,68652,218850,590,20,1,12,11.01,0
50,106105,331953,393,36,0,12,21.61,0
27,31179,255563,825,4,3,48,8.17,1
32,146917,358944,720,8,4,12,23.17,0
23,54058,129687,519,31,3,48,18.6,0
47,73911,384064,735,36,0,36,5.98,0
39,15345,324905,340,24,1,48,24.16,1
63,63715,243282,432,21,2,24,18.94,1
57,118865,302736,576,3,4,12,19.1,0
62,76154,348714,738,38,1,24,8.93,0
27,121637,427682,732,24,0,24,16.05,0
36,64255,267054,616,11,3,12,21.79,0
52,60009,444212,433,30,0,12,19.32,1
28,104396,259074,478,0,0,48,8.0,0
33,133891,352372,361,21,2,36,11.14,0
31,129473,262467,579,35,0,12,6.65,0
40,18875,355194,690,32,4,12,7.75,1
38,27914,126435,517,22,1,24,12.04,1
57,54877,145714,832,33,1,36,12.01,0
26,72551,291780,359,19,2,12,23.64,1
40,30037,305740,509,31,2,48,9.41,1
52,142702,106263,448,5,3,24,22.56,0
64,59650,402403,479,21,4,60,22.28,1
49,33146,227081,433,11,2,48,14.64,1
24,45428,300881,702,22,2,24,21.5,1
27,56677,204186,446,34,0,48,18.4,0
63,59868,191175,763,13,2,12,8.46,0
40,137693,239489,580,11,1,24,8.8,0
54,130328,61121,455,29,2,24,9.58,0
56,147894,276355,365,21,2,12,20.25,0
27,99968,428867,721,15,0,12,13.63,0
53,98839,268797,332,21,2,36,7.01,0
35,139290,495863,550,28,4,24,22.15,0
52,30461,465012,681,6,2,60,13.15,1
42,94987,8362,600,14,4,48,9.58,0
60,37183,403696,486,1,2,36,12.58,1
49,58211,102417,491,21,1,24,15.75,0
45,90129,359927,547,14,4,60,17.21,0
25,27891,359545,387,18,4,60,15.11,1
34,108574,91307,383,26,1,12,5.12,0
55,29903,458044,662,22,0,24,18.29,1
22,113882,168703,720,29,0,48,16.6,0
45,29282,489087,412,24,1,60,6.21,1
36,37166,368573,435,39,2,48,16.44,1
36,17030,11671,537,20,2,48,12.79,0
31,100027,238521,842,26,3,60,16.24,0
55,109372,130721,456,18,1,48,23.52,0
43,93751,147110,317,25,1,36,9.29,0
25,93126,27716,319,32,3,36,8.51,0
55,131422,53041,414,35,4,24,22.31,0
49,118247,475528,671,2,0,60,23.03,0
25,91183,454193,341,38,1,12,23.06,1
23,101029,155704,786,24,1,60,21.65,0
26,17126,478306,726,12,3,48,17.34,1
43,136618,491034,686,13,0,36,19.54,0
22,31248,290391,704,39,3,48,5.78,1
38,21609,370823,752,9,3,12,9.08,1
50,123364,409280,364,23,1,24,10.29,0
58,42921,134381,761,35,2,12,24.87,0
25,130395,478735,797,21,4,12,23.58,0
31,28617,269381,623,33,1,60,9.74,1
21,124891,10967,830,13,1,24,7.82,0
30,44069,170323,447,8,0,36,13.91,1
61,94805,26512,411,11,4,36,22.63,0
64,84197,438007,692,21,0,48,10.96,0
46,144414,329358,786,32,0,60,21.63,0
53,84645,281135,717,17,1,60,8.22,0
47,143169,63355,469,30,4,12,8.04,0
32,58116,231788,568,11,4,24,16.01,1
22,115394,18500,644,37,3,60,7.36,0
21,41981,241566,569,33,1,36,24.92,1
21,114402,70832,304,14,4,24,11.45,0
53,49718,380111,788,39,2,24,5.18,1
42,58512,348702,549,0,1,36,12.56,1
32,77336,91995,524,30,4,12,12.19,0
59,127299,137847,375,9,3,36,15.43,0
56,148082,86930,483,33,0,60,15.82,0
41,146565,61320,305,36,3,48,9.71,0
40,105033,196664,620,12,4,36,24.02,0
56,66003,263859,790,37,0,36,15.93,0
46,136335,67788,312,9,3,36,12.49,0
51,137183,286741,612,21,0,12,19.49,0
21,25350,15758,601,37,3,48,5.31,0
58,101556,75778,413,25,4,60,19.08,0
34,79271,107843,608,10,2,60,17.38,0
46,123790,164255,466,32,0,24,11.1,0
62,75730,101998,319,9,1,48,17.21,0
27,108938,14091,703,30,1,60,12.17,0
32,28335,354422,397,20,2,36,7.21,1
44,42465,355362,441,33,2,36,17.5,1
39,142671,278341,570,24,1,36,8.38,0
29,28663,279869,701,8,3,48,18.46,1
55,91630,438623,581,17,0,36,14.27,1
24,17400,227664,638,29,0,24,15.04,1
62,72437,405832,555,20,0,48,7.62,1
52,106855,440937,747,28,4,48,14.49,1
26,35394,404975,495,39,3,60,18.2,1
48,101068,362214,405,16,1,48,24.41,0
48,27657,341486,774,3,4,36,5.68,1
60,51736,477918,668,32,3,24,18.99,1
49,75705,290634,599,22,2,60,9.26,0
62,99325,263150,682,6,2,12,9.32,0
25,25300,358465,439,33,4,12,19.75,1
25,126367,9783,685,23,0,60,11.72,0
57,77005,156449,554,6,1,12,14.14,0
61,114445,396585,423,7,1,48,23.51,0
48,46836,80679,341,2,2,36,5.18,0
61,49334,198888,805,39,3,24,10.17,0
29,42102,111791,461,26,2,48,9.43,0
49,69584,175500,624,3,1,12,7.33,0
34,19536,333201,703,1,1,24,21.7,1
58,46335,381291,593,4,3,24,10.37,1
60,117160,387173,811,9,4,24,24.4,0
54,116208,455120,388,36,2,36,15.2,1
57,70450,128565,687,8,4,24,18.93,0
62,80079,434599,617,7,1,36,7.04,1
34,106927,84804,660,2,0,24,19.19,0
38,118960,72156,592,28,1,36,9.7,0
53,57761,33585,726,14,3,48,20.31,0
54,107963,92921,775,32,2,12,23.93,0
48,108929,202112,745,15,4,24,12.65,0
56,82196,176289,606,10,1,48,15.87,0
57,121156,471838,812,5,1,60,11.71,0
43,64745,155920,747,7,1,12,5.69,0
62,113951,446796,557,8,2,60,6.58,1
37,131111,142270,429,13,0,12,13.95,0
31,62704,108047,790,23,2,36,24.99,0
52,37314,487283,316,7,2,24,22.8,1
57,73224,259579,513,32,3,48,10.46,1
35,147306,290751,507,28,2,12,24.06,0
24,102597,423742,818,1,1,12,10.2,0
59,65608,319098,669,17,0,60,23.17,0
50,17830,80501,617,22,4,48,8.5,1
30,89800,456370,832,30,2,48,23.64,1
43,87709,293586,778,21,4,24,9.52,0
44,65230,471999,342,19,3,12,7.34,1
56,126442,17451,468,37,0,12,16.45,0
25,94823,291609,793,15,3,60,10.23,0
57,46563,287398,401,22,4,48,7.55,1
63,112446,7536,581,24,0,24,13.26,0
39,19914,244623,551,36,0,48,23.88,1
57,104272,355819,793,18,2,24,23.49,0
28,64239,226170,516,18,2,48,5.49,0
27,70026,496666,506,37,1,24,17.79,1
60,32472,362781,832,35,2,36,16.16,1
33,144005,195529,341,1,2,48,19.38,0
57,74582,441362,369,6,2,12,12.41,1
47,130341,402506,834,19,3,12,14.27,0
38,68912,318632,740,3,4,36,8.78,1
44,115731,283985,608,25,4,24,19.02,0
61,116303,69308,759,10,4,12,21.58,0
22,44947,34100,506,16,4,12,7.77,0
36,112481,341066,499,36,0,24,9.86,0
34,35813,35330,702,14,1,48,15.72,0
37,111493,242862,334,11,1,36,13.18,0
26,32264,430720,320,39,3,24,10.67,1
55,112733,426284,829,16,4,60,14.58,0
37,142556,257513,776,15,1,24,6.75,0
58,78046,170937,595,15,1,48,12.1,0
60,61580,405653,373,34,3,48,13.87,1
26,70889,50875,480,2,4,36,6.62,0
58,139416,380161,560,27,2,36,23.17,0
41,109729,272867,705,8,0,60,7.58,0
55,98966,496037,419,10,4,12,16.07,1
43,42432,381989,483,26,3,12,19.97,1
32,114197,230400,556,9,0,48,6.03,0
49,41061,290338,760,11,0,48,5.61,1
47,49173,433609,710,34,1,12,17.11,1
26,145145,234476,732,34,1,36,10.34,0
41,58889,477396,613,30,2,12,9.68,1
27,106585,407726,755,16,0,24,16.95,0
63,70865,354609,581,17,3,48,24.64,1
61,50295,261795,638,36,1,12,11.08,1
36,136713,413659,441,5,2,60,20.96,0
25,85557,28358,463,16,3,24,19.59,0
35,46919,497390,455,2,1,24,10.05,1
41,19450,486334,819,37,2,48,5.89,1
24,102107,263289,604,32,4,24,13.54,0
25,135980,80921,524,19,0,60,23.89,0
27,31629,498217,556,38,2,12,5.0,1
55,69947,185920,425,15,1,36,16.81,0
56,95633,351479,432,35,0,24,14.31,0
35,73330,469044,691,6,2,36,17.34,1
48,105758,6616,643,1,3,36,16.44,0
22,26800,12062,674,39,2,12,8.73,0
25,21839,155558,468,33,3,36,18.71,1
27,78469,489744,371,3,3,36,12.43,1
42,146406,97962,657,16,2,48,8.76,0
51,43617,305440,302,6,3,60,11.47,1
52,26878,118318,594,11,2,24,10.75,0
28,114634,477989,827,11,2,12,9.59,0
61,76926,91276,364,9,4,36,7.1,0
62,82309,22051,497,24,4,60,23.21,0
31,139907,373244,624,4,4,60,24.95,0
21,18753,209294,572,16,0,24,18.42,1
60,16444,76529,576,37,1,12,23.01,0
39,21630,100477,648,10,3,24,14.55,1
64,72125,30463,430,21,0,60,7.41,0
58,134283,289073,593,19,3,36,17.25,0
62,78579,247473,743,31,2,36,6.81,0
57,52532,106176,391,22,1,60,6.65,0
27,70788,418413,631,22,2,48,24.18,1
59,108255,132826,644,1,0,12,23.01,0
45,106212,228679,435,2,0,36,20.68,0
42,90266,107011,733,32,3,12,16.55,0
47,34167,111712,756,4,2,24,19.11,0
61,38510,331462,521,22,4,60,10.98,1
58,64912,239001,509,24,4,12,14.7,1
59,126830,302076,584,23,1,48,20.43,0
35,119524,212086,765,29,0,60,15.11,0
22,118654,442849,558,29,4,48,22.55,1
28,127689,352052,671,7,3,24,13.38,0
64,81196,247963,647,35,1,12,5.08,0
63,86786,458633,688,28,4,48,17.8,1
26,112711,176839,559,20,2,12,8.61,0
40,29833,446117,454,15,4,24,13.3,1
47,32208,130589,433,22,3,48,9.12,1
43,140219,476803,539,28,4,12,20.65,1
60,140463,490993,766,36,1,12,19.06,0
37,125903,445694,566,25,4,48,19.48,1
33,86756,119977,721,23,0,36,13.53,0
24,135955,321540,492,39,3,12,18.16,0
40,93789,103466,486,25,0,48,6.54,0
62,82867,485125,832,26,2,24,9.94,1
45,38372,363596,526,10,0,60,7.39,1
42,29817,103104,563,26,2,60,20.16,0
37,143223,52630,416,21,0,36,16.75,0
60,117133,200878,797,0,1,12,7.24,0
31,143077,405846,488,37,1,36,22.89,0
45,111324,399779,606,26,1,36,13.9,0
25,106234,496531,724,0,2,12,15.9,0
41,115419,304202,505,14,4,36,14.24,0
46,18217,465041,444,10,2,60,5.05,1
36,56034,448235,722,37,1,60,24.89,1
60,142969,334478,831,28,3,48,14.41,0
41,135706,223794,594,29,1,12,19.96,0
52,121140,380120,497,22,0,60,23.0,0
24,126702,322715,753,25,0,12,24.52,0
58,44437,181942,376,36,0,36,20.76,0
28,28888,120440,654,17,1,12,14.68,0
29,84765,26997,665,14,4,12,21.66,0
37,38354,335996,454,39,0,48,14.88,1
61,67242,245667,456,21,3,48,15.32,1
33,31257,65619,559,1,1,24,14.92,0
29,72874,167577,751,2,2,12,21.01,0
26,23625,134336,458,25,2,24,20.03,1
47,63530,7412,728,28,2,24,9.38,0
62,92461,42810,636,28,2,12,6.98,0
57,96282,229292,626,37,1,36,11.61,0
59,117011,239443,591,22,0,60,10.35,0
63,75637,428303,832,38,1,60,8.16,1
44,88794,25221,578,22,3,12,5.54,0
29,107390,177903,333,27,3,24,12.62,0
62,89395,159216,655,34,2,12,5.52,0
31,92696,466819,399,1,1,48,9.06,1
55,52478,159866,567,27,2,24,6.26,0
49,36584,150362,731,23,3,36,20.51,0
28,29130,227149,513,2,0,36,17.14,1
37,45457,129662,671,9,1,24,15.14,0
27,111241,400227,505,33,2,48,22.97,0
32,147893,52147,822,18,2,48,9.75,0
35,63615,322504,777,0,0,12,21.4,0
49,128671,278585,593,37,1,36,13.52,0
44,56434,493594,469,36,4,36,22.83,1
57,120676,161208,434,3,4,24,23.59,0
34,30219,178122,430,6,4,12,8.98,1
31,22893,55147,634,2,2,24,15.99,0
55,69644,387298,668,13,2,60,6.44,1
37,124299,387021,457,15,1,36,7.58,0
47,27565,467237,554,27,1,60,22.74,1
64,58674,226092,528,27,1,24,23.95,0
23,46668,475874,607,5,4,12,18.15,1
22,69946,268621,508,27,3,48,24.94,0
24,72593,245236,447,17,0,36,16.49,0
38,97478,458480,560,17,0,60,20.58,1
40,20769,406616,811,14,4,24,22.84,1
41,76038,402102,509,13,3,12,24.56,1
34,93567,292709,510,21,2,12,19.22,0
28,87360,180310,529,13,4,12,10.16,0
22,102008,189700,700,18,0,36,8.11,0
46,65738,12250,662,29,3,24,8.59,0
39,144543,50341,813,18,2,12,23.23,0
62,50560,315119,478,38,1,36,22.27,1
48,103508,78160,548,32,0,36,6.8,0
49,107690,334338,684,37,3,12,13.39,0
25,28453,361769,622,31,0,12,5.33,1
63,34334,14453,463,13,4,48,24.25,0
48,92939,29921,613,33,4,12,7.33,0
61,147641,74997,338,22,2,12,23.56,0
46,45751,353516,407,33,4,60,15.31,1
25,83768,410564,783,18,1,36,20.85,0
35,116336,163079,720,24,3,60,24.1,0
29,52275,28714,697,25,4,60,17.6,0
52,78639,186993,619,21,0,12,10.86,0
46,68123,107977,837,10,2,60,19.83,0
57,47520,347028,691,30,3,36,6.48,1
35,58845,474563,762,4,2,60,5.42,1
61,148337,221170,816,30,4,36,8.77,0
24,51416,193778,524,2,1,60,19.84,0
56,113724,137360,548,19,0,24,16.98,0
40,120777,84764,335,14,1,24,22.33,0
47,128913,212979,412,30,4,24,21.94,0
41,21572,476872,742,4,4,24,12.53,1
42,80850,384347,783,13,3,48,8.69,1
27,54001,237112,553,21,0,12,6.77,0
51,110626,360140,686,18,4,36,13.17,0
37,33870,447635,721,6,4,60,23.04,1
27,36754,437362,770,4,1,60,15.0,1
39,36739,83740,419,23,1,48,15.25,0
48,83153,43716,506,13,1,36,10.96,0
30,73234,470110,320,17,0,36,24.47,1
47,44669,288079,319,14,0,36,7.97,1
33,26724,89569,511,27,1,12,19.58,0
22,57381,187610,672,32,2,60,13.37,0
42,39820,265920,728,35,1,36,18.6,1
40,26454,218710,619,20,0,24,11.64,1
63,74513,284716,616,16,0,60,11.41,0
25,108594,10160,608,1,2,48,22.12,0
26,147085,403548,495,0,0,60,13.62,0
55,143779,252922,483,12,2,60,8.14,0
21,19389,76116,392,15,4,36,10.32,1
55,15245,155662,654,36,2,24,5.3,1
23,60027,186592,521,14,1,60,10.32,0
56,73551,420776,741,38,0,48,6.01,1
27,84056,185738,592,19,3,36,8.86,0
49,90367,414126,816,13,4,36,23.93,1
35,71735,213223,844,2,1,24,11.22,0
31,91376,237168,400,14,3,24,20.29,0
38,51363,386859,749,5,4,36,14.64,1
64,54117,419708,407,8,0,24,22.95,1
24,94341,144943,789,0,4,48,16.5,0
44,25913,9595,731,37,0,48,12.16,0
31,75103,96633,339,38,2,48,12.47,0
26,24178,141470,551,30,3,12,21.71,1
38,148324,237897,719,35,3,12,21.5,0
35,36918,311911,450,36,3,12,21.68,1
23,36310,406709,315,25,1,24,14.16,1
37,80834,328077,371,33,2,12,11.6,0
53,140065,319182,820,21,4,48,14.86,0
54,105811,460479,481,35,1,36,15.96,0
50,76482,219292,749,16,1,12,24.16,0
39,46023,122344,346,9,3,12,15.91,0
29,103359,133079,382,25,1,36,7.53,0
60,96185,465226,371,9,1,48,16.18,1
64,47109,247457,508,10,3,12,20.54,1
51,132104,60550,624,30,3,24,9.93,0
47,141954,60118,757,17,0,36,11.77,0
45,81834,344157,430,27,4,12,23.84,1
27,69359,449522,494,34,1,48,23.71,1
27,103279,188396,337,18,1,24,6.78,0
40,86136,26104,711,12,4,48,24.28,0
64,124674,440567,743,19,0,24,19.04,0
63,106159,129607,707,35,2,24,23.27,0
56,96127,418651,496,5,0,12,14.46,0
39,85699,212540,369,12,0,48,16.6,0
22,66517,128441,482,32,2,36,8.79,0
54,25382,290724,580,19,3,48,9.85,1
37,129390,169196,434,22,4,36,7.79,0
44,126827,167194,458,9,0,36,10.17,0
29,70165,477679,302,13,3,36,5.82,1
21,61906,485350,509,3,2,48,24.36,1
62,82270,457153,363,13,4,12,18.43,1
48,82072,176149,776,30,1,24,6.11,0
35,74716,246788,620,27,2,24,11.94,0
41,81781,250646,414,30,3,60,17.47,0
35,50301,440262,810,29,0,60,14.57,1
43,65966,297211,595,5,1,24,5.76,1
22,136318,166995,588,39,0,48,21.03,0
56,95501,97479,794,6,0,24,18.35,0
29,80510,76818,334,31,1,48,15.56,0
22,68366,178230,794,25,3,24,6.12,0
22,30868,21136,652,11,3,36,24.59,0
38,60409,203123,495,13,2,48,9.23,0
37,135734,429544,846,29,3,24,17.76,0
61,123157,157757,373,8,3,12,13.19,0
28,96208,237053,757,13,3,48,11.19,0
54,23178,381730,343,19,0,36,21.01,1
54,16087,155241,508,3,0,12,15.24,1
25,141827,21880,649,24,1,12,20.55,0
64,18489,159752,566,2,4,24,8.25,1
49,88547,27025,824,36,1,48,18.11,0
48,17489,137748,834,27,0,36,17.78,1
36,64967,415268,373,9,4,48,8.27,1
34,72575,432630,583,9,1,12,15.79,1
22,106596,157836,700,19,3,24,20.76,0
60,104237,426834,833,15,1,36,6.28,0
24,49099,380860,637,4,2,48,13.8,1
61,112836,270306,709,7,2,24,23.77,0
51,50189,462977,472,12,2,36,11.35,1
46,98325,305710,568,21,0,60,8.04,0
47,71755,463488,337,7,4,36,10.98,1
54,74526,395371,526,28,1,60,24.19,1
51,138058,402747,555,31,4,24,5.61,0
31,112500,335458,382,23,3,36,10.24,0
28,23084,477810,732,21,0,12,12.91,1
32,23742,443886,569,18,2,12,18.39,1
55,59326,82357,654,24,1,12,23.16,0
54,102699,489440,427,10,3,24,7.95,1
33,61531,486574,783,23,1,12,7.81,1
47,39776,198367,365,19,2,48,23.84,1
28,84431,483249,776,38,0,24,19.59,1
41,40922,493111,579,20,2,36,12.4,1
61,84976,57766,570,28,3,60,12.83,0
31,82999,212430,755,8,3,24,14.74,0
42,70249,167264,302,26,0,60,9.83,0
41,89348,391517,541,7,4,12,13.88,1
48,120187,381906,566,33,0,12,11.64,0
23,16777,103072,816,33,0,24,5.27,1
27,136372,214874,651,8,3,48,16.86,0
34,126974,316683,849,14,2,36,13.14,0
35,126470,191072,726,15,1,60,11.69,0
29,112729,301417,701,29,0,12,6.94,0
63,62626,378275,685,36,1,48,13.84,1
27,32338,202583,485,35,3,60,16.95,1
32,15604,279433,716,6,1,36,6.69,1
39,104329,483745,620,2,4,24,13.84,1
47,98320,153295,362,31,1,24,16.74,0
38,91994,47154,772,33,3,60,16.25,0
33,60313,282977,330,39,1,60,21.13,1
63,141955,453933,507,34,4,12,23.61,1
21,124389,354716,312,36,0,60,9.1,0
58,86983,52888,454,5,4,60,14.95,0
41,83084,224421,612,35,0,12,20.68,0
54,78677,405114,441,9,4,12,19.15,1
33,49653,231090,351,12,3,36,5.29,1
61,80874,126893,379,38,4,24,6.39,0
43,21558,9220,756,4,3,36,7.73,0
21,81446,232642,521,36,3,24,11.9,0
43,127706,496066,692,37,4,36,24.1,1
48,28010,25523,466,28,1,48,24.27,0
52,35654,261331,646,9,3,24,21.01,1
28,104939,475558,818,32,2,60,9.82,0
46,43662,375411,790,30,1,12,9.85,1
